Hash,Date,Author,Message,IsMerge
e8bc3059acc9b817eaa47a0a0c1bf03ef44caa92,2020-10-06 19:34:29,Asabeneh,"Merge pull request #37 from codestellar/master

Corrected link for 30DaysOfjavaScript",True
8f500e1a983fc1e02a9442d408fde86a32c67a75,2020-10-06 19:34:29,Asabeneh,"Merge pull request #37 from codestellar/master

Corrected link for 30DaysOfjavaScript",True
2d021b96e969ffa487e8c9f8274b35a5a07c01d4,2020-10-06 19:30:52,Asabeneh,js logo added,False
381f4eaa2f5d501027432a27f4ff4ba43b4dfa3d,2020-10-06 19:30:52,Asabeneh,js logo added,False
97db9f8e47f7cea620f5b819162fde783d07ed04,2020-10-06 19:19:35,Asabeneh,exercise added to day_6,False
0a8ff8adf3e2cae593458437a603cdde93ebbafd,2020-10-06 19:19:35,Asabeneh,exercise added to day_6,False
18fa91b3484f4cc02d151a5d1ee730ee8860c50f,2020-10-06 19:02:44,Pawel Kiczko,'fixes',False
0384ba9b4042b19e9bc697fe18011d85879d30bf,2020-10-06 19:02:44,Pawel Kiczko,'fixes',False
a95956a04c8bd1e7f50cc816f4c8975816255976,2020-10-06 16:50:43,Asabeneh,some exercises added to day_6,False
17a924e0337690192da74c6ac4681dac8a9f78b8,2020-10-06 16:50:43,Asabeneh,some exercises added to day_6,False
2eda326585445f7b44790a61389f4a57c7b00925,2020-10-06 10:59:10,Gaurav Madaan,Corrected link for 30DaysOfjavaScript,False
33dd27fc9a55b1cbf01600c3b0e745732a328918,2020-10-06 10:59:10,Gaurav Madaan,Corrected link for 30DaysOfjavaScript,False
ea01bc541f67d5f104edcaf90e62585095b1fdf1,2020-10-06 10:34:41,momin-riyadh,fix conflict,True
aa054d3ea34f0c4e0c0133cd40ef7fd3f9e9d7bb,2020-10-06 10:34:41,momin-riyadh,fix conflict,True
3663da39c3e911b95b9bcee3e7b4ec0893254d8e,2020-10-06 10:32:43,momin-riyadh,ns,False
c3bc59d179b3c9775c11dadf49fc9d0850eef799,2020-10-06 10:32:43,momin-riyadh,ns,False
2d390684cbe6855dcb21073624a71c1029b9d1e9,2020-10-06 10:30:01,momin-riyadh,ns,False
a0141244021c11c77fa970923ec47b0d14ccc043,2020-10-06 10:30:01,momin-riyadh,ns,False
c8c5c483856213d18d1b80dfbe575f7028b65cfd,2020-10-06 07:14:33,Asabeneh,Day_6,False
f64416e456d2138f6c4e8a803776cfc751c8f626,2020-10-06 07:14:33,Asabeneh,Day_6,False
e24bd2769cdf614ea7a84bb2a97c1c8f7f9cbecf,2020-10-06 07:07:57,Asabeneh,Day_6,False
0047e2f9c8d3ae08f72f7787082be8b7a8863e13,2020-10-06 07:07:57,Asabeneh,Day_6,False
0a1129b2c70b4e378d19026ec69b273afff5bfb1,2020-10-06 07:04:48,Asabeneh,Day_6,False
6f350ceb43d1cb22d459ee74eb6ea199d723f6fc,2020-10-06 07:04:48,Asabeneh,Day_6,False
062b2b82d2693ed29654803c80abc90cef10d627,2020-10-06 00:36:36,Asabeneh,day_5 has been cleaned,False
02516c4aeddc7622c75b37ff92f370bb766e6c88,2020-10-06 00:36:36,Asabeneh,day_5 has been cleaned,False
4f96ec02bb99b2ee4ed814d1f83bc8662d41767b,2020-10-05 18:49:17,Asabeneh,day_5 has been cleaned,False
6eaa930c97c124224bc0347098d30a5882e123d6,2020-10-05 18:49:17,Asabeneh,day_5 has been cleaned,False
33d2f10ef56bcb07747ded74abc45b8499b83b65,2020-10-05 18:47:52,Asabeneh,cleaning day_5,False
37d04cb614870fc70dfd30106614c43deacac513,2020-10-05 18:47:52,Asabeneh,cleaning day_5,False
277cdb9cbf606712dbcb76a84432ebbee975ae31,2020-10-05 18:05:29,Dicka Ismaji,Fix a typo,False
97c2dace3737a10b70296cf3e37bacbf91314ad3,2020-10-05 18:05:29,Dicka Ismaji,Fix a typo,False
2c4d2267ca874bbc62f0753d30e6bc5ef8d79e70,2020-10-05 07:28:27,Asabeneh,Day_5,False
38b69575b652cba66a802ab4ef82c65df787036a,2020-10-05 07:28:27,Asabeneh,Day_5,False
a95ca32ae19a5f5fe838de985d59b68dba7c3dcc,2020-10-05 07:25:56,Asabeneh,Day_5,False
041b8179d77b8a8ac5ae93fe5517d2c8595ec8d9,2020-10-05 07:25:56,Asabeneh,Day_5,False
b8263e42d11f3fbc07d7eab67f8d0e99e075ad00,2020-10-05 07:23:26,Asabeneh,'Day_5',False
2dca5d14e8166d5f3ceb46ef539dad14e5b0560a,2020-10-05 07:23:26,Asabeneh,'Day_5',False
095a84e6d0c46ecf7f22ad96f81838d8137f3751,2020-10-05 00:57:13,Asabeneh,minor fixes,False
a1dc4bdeef73651226be356a667670517a52d962,2020-10-05 00:57:13,Asabeneh,minor fixes,False
