Hash,Date,Author,Message,IsMerge
1240a0dfdd9ed297432640e4258d0013369f1d2e,2016-02-19 14:16:06,John-David Dalton,Move contributing text to .github. [ci skip],False
0194169e79738b70c08d2a6469340621f3737399,2016-02-19 13:41:33,Henrik Hjelte,Clarify docs on omitBy predicate params. [ci skip],False
a71c19e1b584dfd958b97afdd0f484d122a0a42c,2016-02-19 13:41:20,John-David Dalton,Avoid unnecessary cloning in fp set methods. [closes #2017],False
bfbfa719ff278d8f27410d0b67de754a20a96d15,2016-02-19 13:31:33,John-David Dalton,Ensure `assignValue` assigns values if they aren't the same own value. [closes #2022],False
49389d0a2f8e155ddfdab80c227cb51bce1b6da9,2016-02-19 11:22:53,John-David Dalton,Ducktype in `_.isError` for ES6 support.,False
e380062403c5704e4daea171e4d7ead5b83210d6,2016-02-19 11:22:19,John-David Dalton,Use `getPrototypeOf` to set inheritance when `constructor` is a function. [closes #2018],False
b83abfa9c177c0c5c7cd3532e2de64470392573e,2016-02-19 03:07:16,John-David Dalton,Make fp arity for `orderBy` three instead of two. [closes #2019],False
48dbf203a57330fc65586c861ceec7f12188853f,2016-02-18 14:38:19,John-David Dalton,Ensure fp `pickBy` and `omitBy` provide `value` and `key` arguments.,False
23768398c505bfd83b5bc18138b5ed8be114e0a8,2016-02-18 11:51:48,John-David Dalton,Add `iterateeRearg` fp mapping back for `mapKeys`.,False
ab73503859a2d2f7f603bc8a293ce93ecc071e83,2016-02-18 11:51:48,John-David Dalton,Bump to v4.5.0.,False
a4f7d4cc2a3b6d3a43f6c27beadbf90410eecdcd,2016-02-18 11:51:47,John-David Dalton,Rebuild lodash and docs.,False
cca5ac60d61a2f786eeafadb674d6e12fc6179c8,2016-02-18 11:51:47,Myles Borins,Fix npm-test by removing the call to test-docs.,False
9f7f9fc3c5f1a4db9a2134950872440c792ee8bb,2016-02-17 14:56:28,John-David Dalton,Adjust heading order. [ci skip],False
6e2fb92e9a2fd29ef630f71bd571afcdf0f2e206,2016-02-17 11:59:41,John-David Dalton,Remove unused `baseArity`.,False
4f702e238183444ff392c3c7be5b48f1a7271519,2016-02-17 11:34:47,John-David Dalton,Specify utf8 encoding.,False
b188f903ce41e624d6169f47a0c9e5091c178160,2016-02-17 10:57:08,John-David Dalton,Add fp tests for iteratee shorthands.,False
7b93dc9c3253c342a45881392d2308374a8909b3,2016-02-17 10:57:03,John-David Dalton,"Ensure clone methods clone expando properties of boolean, number, & string objects. [closes #2008]",False
664d66a89ec553438d5560239eba24d30867e580,2016-02-17 10:14:55,John-David Dalton,Make string tests more consistent.,False
d9dc0e6fd13c030029964b5ba468e0df3e2de3b2,2016-02-17 09:00:23,John-David Dalton,Add `_.invertBy` tests.,False
53168e4cfd399e52403a4a322ecd63fea1fa10e6,2016-02-17 08:19:43,John-David Dalton,Remove dup `_.invertBy` test.,False
7998632685ad03d53567ca4b2f89f10ad16f64e6,2016-02-17 08:18:57,John-David Dalton,Add `castArray` chaining test.,False
86f2a1061c5abbca2dc32c0bf65562b5e693ddea,2016-02-17 08:18:11,John-David Dalton,Simplify readme. [ci skip],False
9ca02a448ee14ca35da94af306212ac24beddff5,2016-02-16 22:22:49,John-David Dalton,Update cdn links. [ci skip],False
17091d3a0e1c3100c2dfdcb063f10a8827c16f1b,2016-02-16 22:12:29,John-David Dalton,Simplify shorthand test labels.,False
c94b1488e9c93b716c45fa4866f4a2886226d2ae,2016-02-16 21:16:54,John-David Dalton,Make `iteraeeAry` pass thru non-functions. [closes #2007],False
7b2274cb444763fefe643c5d9b9608c175da5b6b,2016-02-16 14:59:25,John-David Dalton,Add methods to `lodash` doc notes. [ci skip],False
7c27a6f51ee04f36472d9a569f3cbbb9b234bf5c,2016-02-16 14:59:25,John-David Dalton,Make wording of entries align closer to their titles. [ci skip],False
e91371d406b11eb40e7986a8e1e800bf61fe8694,2016-02-16 14:59:25,John-David Dalton,Increment package version to enable ci tests.,False
e878559fb910f0e5e45d06c8a4d76021a4c9a5de,2016-02-16 12:38:19,John-David Dalton,Bump to v4.4.0.,False
36af8de1162f4cde7f3111396c4e81aeaea0b4f3,2016-02-16 12:37:07,John-David Dalton,Rebuild lodash and docs.,False
09dd3a8fea3826a27b6e3ef1bf8789c626d38709,2016-02-16 12:37:07,John-David Dalton,Remove `noConflict` call from the node fp module template.,False
5dd6b9069202ea32adc80f4dfd77dbbb44c823fe,2016-02-16 11:00:16,John-David Dalton,Minor comma nit from contributing.md. [ci skip],False
97fd94744e0f3025dfc4f09fe05d8d69e45a1f7c,2016-02-16 07:08:30,John-David Dalton,Add mapping section to fp wiki template. [ci skip],False
0da3674d5e9418cd0e51ce7ccfc895224c2a2edd,2016-02-16 06:30:01,John-David Dalton,Update fp doc template.,False
01d530d65e2a7a20a7be97dcf6d143299608b1e3,2016-02-16 06:29:43,John-David Dalton,Cleanup fp/build-modules.,False
10dd42b6e48f93807d258b59d51ce2d282e11add,2016-02-16 06:17:31,John-David Dalton,Restore bizarro tests for `Object.create`.,False
ba2d3f77047b7b38c45dea93263559e4abbd1d3f,2016-02-16 06:06:20,John-David Dalton,Use `!=` instead of `!==` when value is guaranteed to be a string.,False
607fe2a5f6d055a059d56b3585000cd4e1a0b64e,2016-02-16 06:05:20,Graeme Yeates,Use Object.create in baseCreate (even if shimmed).,False
4643679d79ea7244c40fd469cce9fab0ffa6878c,2016-02-16 03:21:20,John-David Dalton,Remove fp `caps` mapping.,False
04180c7c961d7aaba4584591bee863455e93ee68,2016-02-16 00:42:14,greenkeeperio-bot,Update jscs to 2.10.1.,False
3846348f8a4682559a61c232eb5946078cc27a48,2016-02-15 23:52:25,John-David Dalton,Clarify how `undefined` source values are handled in `_.merge`. [ci skip],False
dc2fc9428d0b47c0327c4b4fff1894b89472eea1,2016-02-15 23:52:04,John-David Dalton,Cross reference `_.matches` and `_.isMatch` in docs. [ci skip],False
6e399ce311878d5d335666bcdb5729cab7b4ca38,2016-02-15 23:51:19,John-David Dalton,Cleanup long lines in `isEqualWith` docs. [ci skip],False
641b544801501ddfde4d73c87e7ec4a1b199fc0e,2016-02-15 23:50:40,John-David Dalton,Add `castArray` to lodash chaining doc note. [ci skip],False
761a100397253989918f2033641c8331fb0ba1c9,2016-02-15 22:44:10,John-David Dalton,Ensure `_.valuesIn` returns results. [closes #2000],False
cf1a4f893ff3e72a2fb4cab48a613377beb467b6,2016-02-15 13:48:12,John-David Dalton,Update fp doc generation.,False
19613be86100295984192d5180ce989cd962b7d3,2016-02-15 13:17:45,John-David Dalton,Add `isArray` to _util.jst.,False
c163659713f4497e1dcb56ed621934c39652230d,2016-02-15 13:17:45,John-David Dalton,Rename fp mapping `rename` to `remap`.,False
aae02af2650d197fff15519a438f16ae994bb449,2016-02-15 08:50:17,John-David Dalton,Cleanup `Date` shims.,False
cb96bf15b7f2c07c393bd089206a345db9ad0464,2016-02-15 08:44:17,John-David Dalton,Reduce the length of some lines.,False
c006c28f553b9f9c548f994e0c225a8a2e85e111,2016-02-15 02:27:34,John-David Dalton,Add lib/common/util.,False
d358d00531154c34d15c3ae020279b61d3f62d6d,2016-02-15 01:39:17,John-David Dalton,Ensure fp `castArray` shallow clones arrays.,False
abcebb4f48dbfd8979a3d8cfa6120320205d788a,2016-02-15 00:32:11,John-David Dalton,Remove exposed `castFunction` and `castPath`.,False
6e74724c0fe6af3d9845ff17003cc47dd4065a84,2016-02-14 22:51:07,John-David Dalton,Add `_.compat` test for lazy sequence with a custom `_.iteratee`.,False
c5f6c43326c432a4cd917230affefa15b4f7bee7,2016-02-14 22:27:28,John-David Dalton,Add default `wrapper` value to jsdoc of `_.wrap`. [ci skip],False
a9e8c0ba760ef10781e5ad0e21da8f6aee6ab4cb,2016-02-14 22:11:43,John-David Dalton,Add changelog mention to the wiki link in readme. [ci skip],False
5388d8a7b0823fdccd7b52b313898a3d4142db78,2016-02-14 03:10:04,John-David Dalton,Rename `_.asArray` to `_.castArray` and add `_.castFunction` and `_.castPath`.,False
ee499b36ea0b0a4323eb58ddac5859de50cacdfd,2016-02-13 22:34:19,Graeme Yeates,Add _.asArray method.,False
13e4b959a430de89942b2afedafe9798629de896,2016-02-13 22:02:47,John-David Dalton,Rename `skipTest` to `skipAssert`.,False
5a336403f9b147bb22d2b0d864f4055f4fabf6cc,2016-02-13 22:01:04,John-David Dalton,Fix fp browser test fails.,False
26265c011ad8f7c3ff38febe1f36d3aaf8d47ab0,2016-02-13 15:48:37,John-David Dalton,Fix failing `_.isError` test in phantomjs.,False
4a390bca1c8c00b4d3ea481476785ebb506e799a,2016-02-13 15:48:15,John-David Dalton,Update tests for es6.,False
af46ead30d273f59e7b6839f63bdd26075a498f0,2016-02-13 15:31:46,John-David Dalton,Fix `caller` access in strict mode es6 modules.,False
de0f936e920102243342c750c588c35e1cf061cc,2016-02-13 14:53:07,John-David Dalton,Ensure fp `convert` works with category modules.,False
bf9dcfe89c629f6415aa742b72a289e6f14a7c0e,2016-02-13 12:21:26,John-David Dalton,Add jsdoc `constructor` tags. [ci skip],False
df0ecd2a930895d951294ea31a5f40e03dd5bf6d,2016-02-13 12:21:26,John-David Dalton,Ensure `_.isError` works with subclasses values. [closes #1994],False
b3ebb3c3d3cf394113d8e9c05578161e7f1cdeb4,2016-02-13 12:21:26,John-David Dalton,Add `_.fromPairs` to mention to `_.toPairs` and `_.toPairsIn`. [ci skip],False
0bead0c69af6d9e6baa5e81963ebf33e58df8bf9,2016-02-13 12:21:26,Jeroen Engels,Update closed issue link in contributing.md to link to enhancement issues. [ci skip],False
a055b0a04f84a90aade0a4b718260823caacf49e,2016-02-13 12:21:26,John-David Dalton,Fix fp rearg order for `zipWith`.,False
d6f6007692393445a1e66ab1eb48eee1d9eb519c,2016-02-13 12:21:26,John-David Dalton,"Add wiki link to ""Further Reading"" section of readme. [ci skip]",False
8ee7ffb2ab3cd07c08cd68c980292892c113d3b0,2016-02-13 12:21:26,John-David Dalton,Add more currying to fp tests.,False
40ff04911eee49cbca5e28929ff5e96e0395034e,2016-02-13 12:21:25,John-David Dalton,Remove unneeded `copyArray` from `baseMergeDeep`.,False
a3676618af52a608ba60ebcae316ae32ffc4d7ef,2016-02-13 12:21:19,John-David Dalton,Reorg templates.,False
b1ed66c6f58995b6ec01d26de368cdac97d4664a,2016-02-12 12:27:25,John-David Dalton,Add another `fp.inRange` test.,False
53b3f81abee94d9575474edd10e81191a36f658d,2016-02-12 12:26:33,John-David Dalton,Ensure `_.merge` deep clones array/typed-array/plain-object sources. [closes #1987],False
bd2428dde51ee38d0be1936f3dd6e30ef8dea219,2016-02-12 10:32:44,John-David Dalton,Remove fp doc to be simplified in a later commit.,False
b7ae5f088573da15354ead52dddd4383f96daaaa,2016-02-12 09:27:04,Jeroen Engels,Add paragraph about making feature requests in docs [ci skip],False
8c5b64c7d7a04b05bab86bd5e8721783b57df9e9,2016-02-12 05:19:32,John-David Dalton,Have browser fp convert auto wrap lodash if found.,False
641112dd4dab2c47a8c9230c7d1df602705b1190,2016-02-12 00:25:26,John-David Dalton,Attempt two to fix bizarro buffer test in Node v0.12.,False
1c47acd040d35d456754b2ca4f774679351bed42,2016-02-11 13:48:08,John-David Dalton,Ensure `maxWait` isn't processed on a leading invocation if`leading` is `false` and there isn't an max delay queued. [closes #1964],False
d58d6f45cc76beb79ad80ab8a07a3ea4411d3cfe,2016-02-11 13:48:07,greenkeeperio-bot,Update glob to 7.0.0.,False
7efa921babc753e8b674e69a6357e34895d28c10,2016-02-11 00:24:40,Artur Baybulatov,Add a note about browser usage of lodash-fp. [ci skip],False
feafdb3c6ac0bf98006dd926207f79e1b0eccb99,2016-02-10 21:56:43,John-David Dalton,Fix jsdoc `type` tags. [closes #1976] [ci skip],False
784ee6a086742d606985f6e5259488b109cccc3e,2016-02-10 21:49:59,John-David Dalton,Remove fp `iterateeRearg` mapping. [closes #1971],False
3014f20b6c837111a1a2412374fe53e6d3d96b0f,2016-02-10 14:13:03,John-David Dalton,Remove `copyArray` dep from `_.flattenDepth`.,False
40bb035b093e600732fbbb3693373dd9220543f1,2016-02-10 13:45:08,John-David Dalton,Minor label cleanup.,False
ba32bf3b8d1290818625246726b1fbdc8d049d54,2016-02-10 13:44:10,John-David Dalton,Cleanup flatten methods and add more `flattenDepth` tests.,False
e9edc06aaf257941b49b1bdb857cbad650866bf3,2016-02-10 11:26:49,John-David Dalton,Enable `convert` to work when given lodash and `options`.,False
c91196d240d323e439bedd85d9844c464ad5187a,2016-02-10 09:09:32,Jordan Eldredge,Run style checks before publishing.,False
08c7bf3c8506b05f4ea1b7370addc13c95203672,2016-02-10 09:09:32,Jeroen Engels,Fix code style error and doc nit. [ci skip],False
046470a8db09178fbe5071ef1f1e7507cca4241d,2016-02-10 09:09:32,Michael Morgan,Added `_.flattenDepth` for variable-depth flatten.,False
2b1eedb03627d2f39cca77ae6f545b1bf27d0a52,2016-02-10 09:09:31,Billy Janitsch,Fix FP rearg for `_.zipWith` and `_.inRange`.,False
02bea6534c10494b6a199fffb8407cd8cd01adef,2016-02-10 09:06:37,Jeroen Engels,fp docs - Remove notes about mutation in description.,False
6f4099c20bc2695327923c13da3a308ad80275c8,2016-02-10 09:06:37,Jeroen Engels,fp docs - Split lib/doc/apply-fp-mapping into multiples files.,False
39735df82fb7a34203f0db4922da04416f2a7a10,2016-02-10 09:06:37,Jeroen Engels,fp docs - Inject default values and cap args.,False
5062f22839e873211c94184a877bce15b5da55ef,2016-02-10 09:06:36,Jeroen Engels,fp docs - Remove console.log() from examples.,False
e397707dc9bb870b83c4f5670e029bf2ae05bf26,2016-02-10 09:06:36,Jeroen Engels,fp docs - translate ...args to args[] in example and params.,False
66d6e226a97d8ab019da6f1514332f79e7d6af66,2016-02-10 09:06:36,Jeroen Engels,Add scripts to generate the docs for lodash/fp.,False
fbfa578c1105deff14ce76a8b9d0286d98b8beca,2016-02-10 09:06:36,Benjamin Tan,Write fp docs to a different file.,False
5cd7208ef30d5627b5c55f0a235496a5b8a4431e,2016-02-10 06:41:02,John-David Dalton,Fix test fail in phantomjs.,False
e5bc6a03159df493a7602f64810951f5512c37cb,2016-02-10 06:41:02,John-David Dalton,Fix bizarro buffer test in Node v0.12.,False
495c890aacb2fa856b7a3bf39cca2ddbcabb77e9,2016-02-10 06:41:02,John-David Dalton,Add bizarro test for `_.isBuffer`.,False
5fe4a1b05d65a44f9678fbe509f94004aecc00e1,2016-02-10 06:41:02,John-David Dalton,Add fp placeholder test for converted `partial`.,False
d8bf62995b512e3e18e0ef373e0943999ef42d85,2016-02-10 06:41:02,John-David Dalton,Ensure fp options works when applied individually.,False
e36f7e7161112b2508d864f107dba7d9d2b4aa5c,2016-02-10 06:41:02,John-David Dalton,Enable testing `fp/convert` in the browser.,False
285b667c3eb115b782c874dd5d1d0538d3cc3a65,2016-02-10 06:41:02,John-David Dalton,"Update ""Why Lodash"" section of readme. [ci skip]",False
aefbdbb6d558fe46b16dd1ac85101da3b71e66e0,2016-02-08 14:01:19,John-David Dalton,Increment package version to enable ci tests.,False
8debfc6e6cd38bbaa926b42066a60f6540c9ca43,2016-02-08 14:01:19,John-David Dalton,Bump to v4.3.0.,False
c9ca772a326dd951de5b052f882f191c88b79fe0,2016-02-08 14:01:19,John-David Dalton,Rebuild lodash and docs.,False
dc65792776cf21e88ddc09f663399bd9b91c0c66,2016-02-08 14:01:19,John-David Dalton,"Add fp tests for `add`, `subtract`, `gt`, `gte`, `lt`, & `lte`.",False
18ae1d7c184aa27e50ee3e70a95ca25bbd9c0e01,2016-02-08 14:01:19,John-David Dalton,Ensure `_.add` and `_.subtract` return `0` when no arguments are given.,False
d790a1b3c674ead1d6242a67d9315d8691807e0c,2016-02-08 14:01:18,John-David Dalton,"Adjust ""provided""/""given"" use. [ci skip]",False
349c627110b25643c307a5e9650f1a0b82b29581,2016-02-08 14:01:13,John-David Dalton,Add options to `baseConvert`.,False
db23fcfe9fddadc691c551448dec008e36fb6d57,2016-02-08 12:17:15,John-David Dalton,Rename `num` params to `n`.,False
d5a6a75639b05f52d01e534838ffc2ea5e2f0d03,2016-02-08 12:17:15,John-David Dalton,Clarify pull request notes in contributing.md. [ci skip],False
404a7181a8b3d5db0849becefb413e579e0f190e,2016-02-08 12:17:15,Robert T. Stewart,Add 'What is Lodash' section to README.md. [ci skip],False
e392b8e240840ac0d95a2d091ee17248b7e92b38,2016-02-08 12:17:14,Corbacho,Improve accuracy of _.throttle.,False
6752d75ad0cebefda27300de09d9155266a8ef84,2016-02-08 12:17:14,John-David Dalton,"Add `_.isMap`, `_.isSet`, `_.isWeakMap`, & `_.isWeakSet`.",False
e00d9821a89d141e7b12f9acddda003368c6938a,2016-02-08 12:17:14,John-David Dalton,"Add `gt`, `gte`, `lt`, `lte` to fp `skipRearg` mapping.",False
1cf7093f46bb439785f0c17ac7a105f79b0be452,2016-02-08 12:17:14,John-David Dalton,Allow undefined realm values.,False
88708ec00f2c2201b9db0e49ce3bd55a7756adb5,2016-02-08 12:17:14,John-David Dalton,Minor test order nit.,False
984b0af883a9d4300f63137424412e1c2368db38,2016-02-08 12:17:14,John-David Dalton,Add deep clone test for buffers.,False
8810754ada03f258a7dd20f5d006616c20937c69,2016-02-08 12:17:14,John-David Dalton,Add `_.isArrayBuffer` test.,False
0d340b378b6414867fea8d2710d4c3fa14ef7f62,2016-02-08 12:17:14,John-David Dalton,Add `_.isBuffer` test.,False
e30dc968ef8244fd80ee7a3ae012f8bac03086c1,2016-02-08 12:17:13,John-David Dalton,Move `_.isNull` test.,False
ea942b06429ad5f8d5560f48564f0c2897b9bec4,2016-02-08 12:17:13,John-David Dalton,Upgrade sauce tested versions of Chrome and Firefox.,False
7e9d49b3008d6eedf5ed9ff12f9903155b70318f,2016-02-08 12:17:13,Tyler Garrett,Fix DevDoc link in readme. [ci skip],False
ce60ac42747a0997335c16e858e3e654c409dc8c,2016-02-08 12:17:13,John-David Dalton,Add `isDeep` flag to `cloneBuffer`.,False
a04fc310b43bc1168028689731b47d94e25f9c79,2016-02-08 12:17:13,John-David Dalton,Fix buffer test fails.,False
4a805ea666e96281375dd62ad5c2c088091387bd,2016-02-08 12:17:13,John-David Dalton,Add `_.isArrayBuffer` and `_.isBuffer`.,False
15956517803051d14fb3672f4066194b412656fe,2016-02-08 12:17:13,John-David Dalton,Add support for cloning buffers. [closes #1940],False
fc85cac91de1d9f9bde0266d084db461e1643fbe,2016-02-08 12:17:13,John-David Dalton,Update sauce-tunnel and webpack deps.,False
73134f9dcc7572305cca6159a777a862ac84df24,2016-02-08 12:17:13,John-David Dalton,Update the readme.,False
eb72bbe6f71640d60f05739dbd43fce9d01a3bf2,2016-02-08 12:17:12,John-David Dalton,Update license to github formatting.,False
a5ae078f8fe3357007bd29fa07d9023402009ba2,2016-02-05 13:54:51,John-David Dalton,Increment package version to enable ci tests.,False
1cd9dc49a93d2cfe9927db1a92d2cf7c839bf263,2016-02-03 15:01:34,John-David Dalton,Bump to v4.2.1.,False
d64a97195b729d0d5cd9d5a145dd139de8c6a893,2016-02-03 14:46:58,John-David Dalton,Rebuild lodash and docs.,False
c6a3ace55399f5d75b229d85cc7098f903196bc6,2016-02-03 14:46:58,John-David Dalton,Skip pseudo-private aliases.,False
497d57ca951d90a19153540755a2be0b4a622bf3,2016-02-03 13:46:07,John-David Dalton,Ensure fp `add` and `subtract` don't have rearg applied.,False
3a07b411fbfe61c937531e7c55f7818bdbb65c69,2016-02-03 13:46:07,John-David Dalton,Add fp tests for placeholders.,False
b0c2a8d5fdae7fa2261e6507713fe0e2131fc20d,2016-02-03 13:46:06,John-David Dalton,Add fp `_.partial` tests for convert by name.,False
e404d214aa067d72e9f166677a99b5078ecfa869,2016-02-03 13:46:06,John-David Dalton,Add `_.placeholder` support so wrapped functions may support placeholders.,False
7f295dc6e82f186f7a253c4dbc1939e8799e4df5,2016-02-03 13:46:06,Nathan Tran,Make `_baseConvert` use `spread` and not `rest`.,False
d2a8203efb2f574205d9fb9caf75b6224e8a76ac,2016-02-03 13:46:06,Prayag Verma,Remove duplicate `to` and `the` words from docs. [ci skip],False
33bfa8f9613677a71a000d15a7d2ab062b4841f4,2016-02-03 13:46:06,John-David Dalton,Add `trimChars` fp mapping.,False
f944254cb817b3c0b641033aa7b625939cc31dd8,2016-02-03 13:46:06,John-David Dalton,Cleanup `fp.curryN` test label.,False
30339cfd86bcaaf6c059ab60490c823b8cf982f1,2016-02-03 13:46:06,John-David Dalton,Add `fp.getOr` test.,False
7dd5549b059ce6834bcb26c51e9c977e87ccf385,2016-02-03 13:46:06,John-David Dalton,Increment lodash package version to enable ci tests.,False
b6b59d93d7c71cb3fbbf6027888d3c25b1123b9e,2016-02-02 14:03:16,John-David Dalton,Bump to 4.2.0.,False
5af68bbf940e07d8d22812547f7974a230a64f6e,2016-02-02 14:03:16,John-David Dalton,Rebuild lodash and docs.,False
db7debd3da15b32fc53015bf1260c87ed9f66b03,2016-02-02 14:03:16,John-David Dalton,Move benchmark.js to a dev dep.,False
29bc8d965b27d5ed96d53be15cb8b82fdb948ad2,2016-02-02 13:25:34,laispace,Fix `_.sortedUniqBy` doc example. [ci skip],False
daeb55e99d116d1194bd4e702bb2a0c4b4a9ce66,2016-02-02 13:23:19,John-David Dalton,Rename mapping `rekey` to `rename`.,False
fa4d85897cc3b1c88ff983a0e1eace4bc2c17cd3,2016-02-02 12:23:05,John-David Dalton,"Add mutation notes to `_.mergeWith`, `_.set`, `_.setWith`, and `_.unset`. [ci skip]",False
983363e0cdfde84d5bbe126a2471d6f3e88ce61f,2016-02-02 12:07:56,John-David Dalton,Cleanup readme. [ci skip],False
d95dad76b88a462a25f8825d7e83d8d05f9969e0,2016-02-02 12:07:56,John-David Dalton,Remove dead code.,False
18f74aa5b2b8e1cc85a498f485d14882c25225b4,2016-02-02 12:07:56,John-David Dalton,Rename `spreadArgs` to `otherArgs`.,False
e96a8f7bc63da2d647014afc1df7eede36ad3084,2016-02-02 12:07:56,John-David Dalton,Cleanup map tests.,False
29f39be6ada1120af71213f5a98447bef81210ac,2016-02-02 12:07:56,John-David Dalton,Add `_.flapMap` tests for collections.,False
7a17967d792221b0b38aba1cebbb83481ac4bc95,2016-02-02 12:07:56,John-David Dalton,Add `_.spread` tests for the `start` param.,False
de5bd32abae99fedea2c9dd26cbc57180ef68795,2016-02-02 12:07:56,John-David Dalton,Rename `rp` vars to `rest`.,False
199b2e1a3a2c0bc9511c18d266094fa111ca1b10,2016-02-02 12:07:56,Jason Trill,Reword docs for `_.tap` and `_.thru`. [ci skip],False
a43e4f10ef130d0d89b0426f212dae60952bdbbf,2016-02-02 12:07:55,John-David Dalton,Update vendors.,False
5522e4641d6c8d89c8c0e5842ca04b011bcc58f9,2016-02-02 12:07:55,Trevor Hudson,Update `_.pickBy` docs to include `value` as an `iteratee` param. [ci skip],False
6c82ea8fc31e41a844c238dc750b27ee5cd900a8,2016-02-02 12:07:55,greenkeeperio-bot,Update qunitjs to 1.21.0.,False
b4b45b71397822a8a0c6e47ef1c692edb01e9a51,2016-02-02 12:07:55,John-David Dalton,Update docdown.,False
7ebb033016f03fbf005c508bd6c1c7e4031c9466,2016-02-02 12:07:55,John-David Dalton,Add `_.at` chaining test for objects with index keys.,False
163fdb46f03d7a122c4ab78fbf0c82ced17931d4,2016-02-02 12:07:55,John-David Dalton,Ensure fp `_.partial` and `_.partialRight` accept an `args` param.,False
b38cf204f73ed10ef37b9392bddf2214b0942df7,2016-02-02 12:07:55,John-David Dalton,Add `start` param to `_.spread`.,False
fe5381b0f47baa12654b33a70798c43fc4496e61,2016-02-02 12:07:55,John-David Dalton,Cleanup fp mapping.,False
c99e7f1337e08fb656983d6a996721d78c279da9,2016-02-02 12:07:55,John-David Dalton,"Make `_.flatMap` a ""Collection"" method.",False
b61b674fec91f9a6186516de6a1b261cc5143600,2016-02-02 12:07:55,Mohammed Nauage,Remove sorted behavior from `_.indexOf` docs. [ci skip],False
3bdaf99cfaedd7aa16b815aeb17f9edc500f6fd6,2016-02-02 12:07:54,John-David Dalton,"Ensure `_.iteratee` clones sources for ""_.matchesProperty"" shorthand.",False
6c85e7015a1babce9fb0bc276aad3515d122173a,2016-02-02 12:07:54,John-David Dalton,Add `assocPath` and `dissocPath` fp aliases.,False
9788f7101b1cd3e6ea5bda14704017615e3e03df,2016-02-02 12:07:54,John-David Dalton,Ensure fp `unset` is immutable. [closes #1913],False
d0d5a3802d4937bc49372db3861229b406af74cd,2016-02-02 12:07:54,Billy Janitsch,Alias `set` to `assoc` in FP.,False
1f160b31ff009baffd44dba90c22888c149bcfca,2016-01-30 14:32:49,John-David Dalton,Make doc code sample comments match source comment style. [ci skip],False
13659e87cb232d57ac89f52bc8f9076a33261ac0,2016-01-30 14:32:49,Ivan Tanev,Ensure `_.attempt` preserves custom errors.,False
ac9b0bfc1bcc76e4fc09d92173b39c8039ec4d6f,2016-01-30 14:32:48,John-David Dalton,Increment package version to enable ci tests.,False
07f7a3f3c5aac2d52473abd0518b24177aa690c2,2016-01-30 03:52:08,John-David Dalton,Bump to 4.1.0.,False
22984f4eb2f950cd690124e2eb6ffbed2d4e4a1e,2016-01-30 03:51:44,John-David Dalton,Rebuild lodash and docs.,False
2286283f9856bef7f8f025d116cad6395dfde7c7,2016-01-30 03:51:37,John-David Dalton,Add babel-plugin-lodash mention to readme. [ci skip],False
5ca26e6ae0885fb11a91860c574c1cd805847880,2016-01-29 14:39:23,Florent Cailhol,Remove V8 JIT bug fix for `_.isObject`.,False
e7c3afc1e58b419c4fb6b7b9bf6281e8cf4aa4c6,2016-01-29 13:28:16,John-David Dalton,Add `index.js` and `lodash.js` to the list of ignored files when generating fp modules.,False
82e9b4197b224e841bc1f627ea435bb1fd9da561,2016-01-29 12:31:28,John-David Dalton,Add more fp mutation tests for deep objects.,False
820939f014af531d82e45bd201f763fc87a28ef2,2016-01-29 11:41:48,John-David Dalton,Update docdown.,False
e4c9916e17746183c297f4d2f967923391eac04a,2016-01-29 11:41:43,John-David Dalton,Add default accumulator values to doc examples. [ci skip],False
ce88b120eb7a407c37800ce79210524808d21272,2016-01-29 07:41:53,John-David Dalton,Use npm config shorthand.,False
23c5101227c84e99ef139b99d1c8f11b7e383b05,2016-01-29 04:15:15,John-David Dalton,Make doc postprocess fix for symbol identifers more generic.,False
de3eeb2d4751380a8317213931c02e5f0acad355,2016-01-29 02:06:13,Craig Martin,Use npm pretest hook.,False
03f7205e6da8bf028c141836caf48d3b48496fcb,2016-01-28 14:35:25,John-David Dalton,Ensure `_.clone` and `_.cloneDeep` work on prototype objects.,False
7bf7ab954bb8c02f8b6f8d2f7516c6a018a4c612,2016-01-28 14:35:25,John-David Dalton,Update vendors and dev deps.,False
97612f3b31cae03235280b35ea80f3da51f901bd,2016-01-27 21:08:08,John-David Dalton,Disable npm progress bar in travis for quicker installs.,False
71702d058c96e1fa4555729c98d8ecd27ed31197,2016-01-27 14:49:03,John-David Dalton,Ignore more files.,False
6a4164d9f380515bf51fc09b3d2aa8f776e3a097,2016-01-27 14:17:31,John-David Dalton,Ensure remapped fp method modules are created.,False
d3b0eae84c41b89840e6e69e800bc360d6d6cf52,2016-01-27 14:17:31,John-David Dalton,Use mapping for `aliasToReal`.,False
0105b93f3862ed66190e32733d10ba5d8d95624c,2016-01-27 13:49:06,John-David Dalton,Ensure fp `convert` can work with aliases as `name`.,False
cae0d2c7078dffb45b9c961341d18a317e7f9e47,2016-01-27 13:49:06,John-David Dalton,Add aliasToReal fp mapping.,False
dcb157224052574d5ba1b9cf87c0428d5b86a77c,2016-01-27 13:49:06,John-David Dalton,Reorg fp tests.,False
e20f43018b493235bb0a2e42e2b978752f9744a0,2016-01-27 13:49:06,John-David Dalton,Separate fp _mapping into individual exports.,False
